key,key,source,famer_model_list,famer_model_no_list,famer_mpn_list,famer_ean_list,famer_product_name,famer_digital_zoom,famer_optical_zoom,famer_width,famer_height,famer_weight,famer_sensor,famer_brand_list
5f3ba61f3fd5b671b2200b0f,5f3ba61f3fd5b671b2200b0f,www.buzzillions.com,s3300,3300,"""182155""\,""211170""\,""211178""\,""211179""\,""211180""\,""211186""\,""211187""\,""211188""\,""211189""\,""211191""\,""211192""\,""211193""\,""211194""\,""238935""\,""238936""\,""238951""\,""250793""\,""211195""\,""018208263158""\,""22031""\,""23241""\,""23251""\,""23311""\,""23312""\,""23461""\,""23581""\,""24301""\,""24311""\,""26201""\,""26211""\,""26301""\,""26311""\,""26681""\,""26691""\,""26770""\,""26851""\,""cps3300slvtru""\,""98201""\,""26611""\,""26601""\,""22021""","""018208263158""\,""22031""\,""23241""\,""23251""\,""23311""\,""23312""\,""23461""\,""23581""\,""24301""\,""24311""\,""26201""\,""26211""\,""26301""\,""26311""\,""26681""\,""26691""\,""26770""\,""26851""",nikoncoolpixs33000182082631582203123241232512331123312234612358124301243112620126211263012631126681266912677026851,4.0,661818.0,,,,"[""CCD""\,""CMOS""]",nikon
5f3ba61f3fd5b671b2200b16,5f3ba61f3fd5b671b2200b16,www.buzzillions.com,sx170,170,,,canonpowershotsx170,,16.0,,,,CCD,canon
5f3ba61f3fd5b671b2200b19,5f3ba61f3fd5b671b2200b19,www.buzzillions.com,s3200,3200,fps3200blk,,fujifilmfinepixs3200,,24.0,,,,,fujifilm
5f3ba61f3fd5b671b2200b32,5f3ba61f3fd5b671b2200b32,www.buzzillions.com,m552,552,,,kodakeasysharem552m552m552,5.0,5.0,,,,CCD,kodak
5f3ba61e3fd5b671b22007fe,5f3ba61e3fd5b671b22007fe,www.buzzillions.com,s800c,800.0,"260069\,018208263561",018208263561,nikoncoolpixs800c018208263561,,10.0,,,,CMOS,nikon
5f3ba61e3fd5b671b2200814,5f3ba61e3fd5b671b2200814,www.buzzillions.com,"a55\,dslrslta55",55.0,,,sonya55a55dslrslta55,,,,,,,sony
5f3ba61e3fd5b671b2200816,5f3ba61e3fd5b671b2200816,www.buzzillions.com,fe46,46.0,,,olympusfe46,4.0,5.0,,,,,olympus
5f3ba61e3fd5b671b2200824,5f3ba61e3fd5b671b2200824,www.buzzillions.com,m552,552.0,,,kodakeasysharem552m552m552,5.0,5.0,,,,CCD,kodak
5f3ba61e3fd5b671b2200831,5f3ba61e3fd5b671b2200831,www.buzzillions.com,"2 7\,27\,exs8",2.0,,,casio27exs8,4.0,4.0,,,,,casio
5f3ba61e3fd5b671b2200838,5f3ba61e3fd5b671b2200838,www.buzzillions.com,nex7,7.0,,,sonyalphanex7,,,,,,CMOS,sony
5f3ba61e3fd5b671b220084e,5f3ba61e3fd5b671b220084e,www.buzzillions.com,hz15w,15.0,,,samsunghz15whz15whz15w,5.0,1010.0,,,,,samsung
5f3ba61e3fd5b671b2200857,5f3ba61e3fd5b671b2200857,www.buzzillions.com,ep1,1.0,,,olympusep1,,,,,,,olympus
5f3ba61e3fd5b671b220085c,5f3ba61e3fd5b671b220085c,www.buzzillions.com,s860,860.0,,,samsungs860s860s860,3.0,33.0,,,,,samsung
5f3ba61e3fd5b671b2200863,5f3ba61e3fd5b671b2200863,www.buzzillions.com,a2200,2200.0,"""208317 black""\,""215219 silver""\,""013803132519""\,""canpsa2200""\,psa2200redtru","""013803132519""\,""canpsa2200""",canonpowershota2200013803132519canpsa2200,44.0,44.0,,,,,canon
5f3ba61e3fd5b671b2200874,5f3ba61e3fd5b671b2200874,www.buzzillions.com,"s8100fd\,5in1",8100.0,"""107227 black""\,""107229 black""\,""148787 black""\,""148790 black""\,""15822776""\,""15823706""\,""fps1000fd""\,""fps8100fd""","""15822776""\,""15823706""\,""fps1000fd""\,""fps8100fd""",fujifilmfinepixs8100fd1582277615823706fps1000fdfps8100fds8100fd5in1,,12121818.0,,,,,fujifilm
5f3ba61e3fd5b671b2200876,5f3ba61e3fd5b671b2200876,www.buzzillions.com,emp1,1.0,,,olympusemp1,,3.0,,,,CMOS,olympus
5f3ba61e3fd5b671b220087d,5f3ba61e3fd5b671b220087d,www.buzzillions.com,"2 7\,27\,exs8",2.0,,,casio27exs8,4.0,4.0,,,,,casio
5f3ba61e3fd5b671b2200893,5f3ba61e3fd5b671b2200893,www.buzzillions.com,dmcgf6,6.0,,,panasoniclumixdmcgf6,,,,,,,panasonic
5f3ba61e3fd5b671b22008b4,5f3ba61e3fd5b671b22008b4,www.buzzillions.com,d7100,7100.0,,,nikond7100,,,,,,,nikon
5f3ba61e3fd5b671b22008b7,5f3ba61e3fd5b671b22008b7,www.buzzillions.com,sd1100,1100.0,"147886\,can2509b008aa",can2509b008aa,canonpowershotsd1100can2509b008aa,4.0,3.0,,,,,canon
5f3ba61e3fd5b671b22008bb,5f3ba61e3fd5b671b22008bb,www.buzzillions.com,hx1,1.0,,,sonycybershotdigitalcamerahx1,,2020.0,,,,,sony
5f3ba61e3fd5b671b22008bd,5f3ba61e3fd5b671b22008bd,www.buzzillions.com,"slta35\,a35",35.0,,,sonyslta35slta35a35,,,,,,CMOS,sony
5f3ba61e3fd5b671b22008c0,5f3ba61e3fd5b671b22008c0,www.buzzillions.com,vr340,340.0,,,olympusvr340,,10.0,,,,CCD,olympus
5f3ba61e3fd5b671b22008c6,5f3ba61e3fd5b671b22008c6,www.buzzillions.com,boxes10,10.0,"215642 silver\,26262",26262,lxwxhstaplescorrugatedshippingboxes1026262boxes10,4.0,55.0,,,,,l
5f3ba61e3fd5b671b22008d8,5f3ba61e3fd5b671b22008d8,www.buzzillions.com,dmcs3,3.0,,,panasoniclumixdmcs3,4.0,4.0,,,,,panasonic
5f3ba61e3fd5b671b22008df,5f3ba61e3fd5b671b22008df,www.buzzillions.com,a3100,3100.0,"174998 blue\,canpsa3100is",canpsa3100is,canonpowershota3100canpsa3100is,44.0,44.0,,,,,canon
5f3ba61e3fd5b671b22008ed,5f3ba61e3fd5b671b22008ed,www.buzzillions.com,"a33\,7fps",33.0,,,sonyalphadslrslta33a337fps,,,,,,,sony
5f3ba61e3fd5b671b22008f5,5f3ba61e3fd5b671b22008f5,www.buzzillions.com,fe280,280.0,"63103 black\,olyfe280",olyfe280,olympusfe280olyfe280,,,,,,,olympus
5f3ba61e3fd5b671b2200906,5f3ba61e3fd5b671b2200906,www.buzzillions.com,sd1400,1400.0,"175002 black\,canpssd1400is",canpssd1400is,canonpowershotsd1400canpssd1400is,44.0,44.0,,,,CCD,canon
5f3ba61e3fd5b671b2200924,5f3ba61e3fd5b671b2200924,www.buzzillions.com,xz1,1.0,"214726 black\,olyxz1",olyxz1,olympusxz1olyxz1,4.0,44.0,,,,,olympus
5f3ba61e3fd5b671b2200925,5f3ba61e3fd5b671b2200925,www.buzzillions.com,dscw510,510.0,,,sonycybershotdscw510,,4.0,,,,,sony
5f3ba61e3fd5b671b2200936,5f3ba61e3fd5b671b2200936,www.buzzillions.com,ep3,3.0,,,olympusep3,,3.0,,,,CMOS,olympus
5f3ba61e3fd5b671b2200938,5f3ba61e3fd5b671b2200938,www.buzzillions.com,exz35,35.0,"196151\,exz35bk",exz35bk,casioexilimexz35exz35bk,4.0,3.0,,,,,casio
5f3ba61e3fd5b671b2200941,5f3ba61e3fd5b671b2200941,www.buzzillions.com,k01,1.0,,,pentaxk01,,,,,,CMOS,pentax
5f3ba61e3fd5b671b220094d,5f3ba61e3fd5b671b220094d,www.buzzillions.com,d7100,7100.0,,,nikond7100,,,,,,CMOS,nikon
5f3ba61e3fd5b671b2200950,5f3ba61e3fd5b671b2200950,www.buzzillions.com,dmczs19,19.0,"250796\,885170074354",885170074354,panasoniclumixdmczs19885170074354,,,,,,,panasonic
5f3ba61f3fd5b671b220095c,5f3ba61f3fd5b671b220095c,www.buzzillions.com,dxg566vhd,566.0,"191996\,dxg566vhd",dxg566vhd,dxghighdefinitiondigitaldxg566vhddxg566vhd,2.0,,,,,,dxg
5f3ba61f3fd5b671b220096a,5f3ba61f3fd5b671b220096a,www.buzzillions.com,dmczs3,3.0,"177076 black\,pandmczs7",pandmczs7,panasoniclumixdmczs3pandmczs7,44.0,1212.0,,,,,panasonic
5f3ba61f3fd5b671b220099a,5f3ba61f3fd5b671b220099a,www.buzzillions.com,h90,90.0,,,pentaxoptioh90,6.3,5.0,,,,,pentax
5f3ba61f3fd5b671b22009a3,5f3ba61f3fd5b671b22009a3,www.buzzillions.com,"dmcfp1a\,dmcfp1",1.0,,,panasonicdmcfp1admcfp1admcfp1,4.0,4.0,,,,,panasonic
5f3ba61f3fd5b671b22009a4,5f3ba61f3fd5b671b22009a4,www.buzzillions.com,t324n,324.0,"214700 strawberry\,681066355053",681066355053,vivitarvivicamt324n681066355053t324nt324n,8.0,3.0,,,,,vivitar
5f3ba61f3fd5b671b22009b6,5f3ba61f3fd5b671b22009b6,www.buzzillions.com,a800,800.0,"208321 black\,canpsa800",canpsa800,canonpowershota800canpsa800,4.0,,,,,,canon
5f3ba61f3fd5b671b22009ba,5f3ba61f3fd5b671b22009ba,www.buzzillions.com,fe340,340.0,"""148898 black""\,""148899 black""\,""73408 black""\,""73412 black""\,""226425bbps""\,""226530bbprs""\,""olyfe340""\,""olystylus1030sw""\,226540","""226425bbps""\,""226530bbprs""\,""olyfe340""\,""olystylus1030sw""",olympusfe340226425bbps226530bbprsolyfe340olystylus1030sw,54545.0,,3.7,2.4,,,olympus
5f3ba61f3fd5b671b22009be,5f3ba61f3fd5b671b22009be,www.buzzillions.com,av200,200.0,fpav200slv,,fujifilmfinepixav200,6.7,3.0,,,,CCD,fujifilm
5f3ba61f3fd5b671b22009c0,5f3ba61f3fd5b671b22009c0,www.buzzillions.com,70d,70.0,,,canoneos70d,,,,,,CMOS,canon
5f3ba61f3fd5b671b22009d5,5f3ba61f3fd5b671b22009d5,www.buzzillions.com,s90,90.0,,,canonpowershots90,44.0,,,,,,canon
5f3ba61f3fd5b671b22009db,5f3ba61f3fd5b671b22009db,www.buzzillions.com,dmcgf5,5.0,,,panasoniclumixdmcgf5,,3.0,,,,CMOS,panasonic
5f3ba61f3fd5b671b22009e6,5f3ba61f3fd5b671b22009e6,www.buzzillions.com,"dmcfx37k\,dmcfx37",37.0,,,panasonicdmcfx37kdmcfx37kdmcfx37,4.0,5.0,,,,,panasonic
5f3ba61f3fd5b671b22009ec,5f3ba61f3fd5b671b22009ec,www.buzzillions.com,s1,1.0,,,nikon1s1,,2.5,,,,CMOS,nikon
5f3ba61f3fd5b671b22009ef,5f3ba61f3fd5b671b22009ef,www.buzzillions.com,st90,90.0,,,samsungst90,5.0,17.0,,,,CCD,samsung
5f3ba61f3fd5b671b2200a06,5f3ba61f3fd5b671b2200a06,www.buzzillions.com,,,"""vx029-12-grape-tru""\,""vx029-12-graph-tru""\,""vx029-12-straw-tru""",,vivitardigitalcamera,84.0,3.0,,,,,vivitar
5f3ba61f3fd5b671b2200a0f,5f3ba61f3fd5b671b2200a0f,www.buzzillions.com,c1530,1530.0,"272322 blue\,c1530br",c1530br,kodakc1530c1530br,5.0,3.0,,,,CCD,kodak
5f3ba61f3fd5b671b2200a1a,5f3ba61f3fd5b671b2200a1a,www.buzzillions.com,epl3,3.0,,,olympusepl3,,3.0,,,,CMOS,olympus
5f3ba61f3fd5b671b2200a37,5f3ba61f3fd5b671b2200a37,www.buzzillions.com,dmcfz100,100.0,,,panasoniclumixdmcfz100dmcfz100dmcfz100,44.0,2424.0,,,,,panasonic
5f3ba61f3fd5b671b2200a3e,5f3ba61f3fd5b671b2200a3e,www.buzzillions.com,s3500,3500.0,"280883\,018208263615\,cps3500slvtru",018208263615,nikoncoolpixs3500018208263615s3500s3500,,7.0,,,,CCD,nikon
5f3ba61f3fd5b671b2200a44,5f3ba61f3fd5b671b2200a44,www.buzzillions.com,xpro1,1.0,,,fujifilmxpro1,,,,,,CMOS,fujifilm
5f3ba61f3fd5b671b2200a5f,5f3ba61f3fd5b671b2200a5f,www.buzzillions.com,x1,1.0,,,leicax1,,,,,,,leica
5f3ba61f3fd5b671b2200a83,5f3ba61f3fd5b671b2200a83,www.buzzillions.com,a3100,3100.0,"174998 blue\,canpsa3100is",canpsa3100is,canonpowershota3100canpsa3100is,44.0,44.0,,,,,canon
5f3ba61f3fd5b671b2200a86,5f3ba61f3fd5b671b2200a86,www.buzzillions.com,sx160,160.0,"257118\,013803157215",013803157215,canonpowershotsx160013803157215sx160sx160,,1620.0,,,,"[""CCD""\,""CMOS""]",canon
5f3ba61f3fd5b671b2200a97,5f3ba61f3fd5b671b2200a97,www.buzzillions.com,ax550,550.0,"257120\,074101013900",074101013900,fujifilmfinepixax550074101013900,,,,,,,fujifilm
5f3ba61f3fd5b671b2200a9a,5f3ba61f3fd5b671b2200a9a,www.buzzillions.com,t5i,5.0,,,canoneosrebelt5i,,,,,,CMOS,canon
5f3ba61f3fd5b671b2200aaa,5f3ba61f3fd5b671b2200aaa,www.buzzillions.com,fe230,230.0,"""73407 black""\,""58134""\,""olyfe230""\,""olyfe310""","""olyfe230""\,""olyfe310""",olympusfe230olyfe230olyfe310,4.0,5.0,,,,,olympus
5f3ba61f3fd5b671b2200ab4,5f3ba61f3fd5b671b2200ab4,www.buzzillions.com,j1455,1455.0,,,geappliancej1455,5.7,5.0,,,,,ge
5f3ba61f3fd5b671b2200ab9,5f3ba61f3fd5b671b2200ab9,www.buzzillions.com,"m550\,550 m\,550m\,550",550.0,,,kodakeasysharem550mm550550,,5.0,,,,,kodak
5f3ba61f3fd5b671b2200abb,5f3ba61f3fd5b671b2200abb,www.buzzillions.com,"k2000\,lcd15",2000.0,"155019\,17313",17313,pentaxk200017313k2000lcd15,,3.0,,,,,pentax
5f3ba61f3fd5b671b2200ac7,5f3ba61f3fd5b671b2200ac7,www.buzzillions.com,exs12,12.0,"160946 silver\,exs12",exs12,casioexilimexs12,44.0,33.0,,,,,casio
5f3ba61f3fd5b671b2200add,5f3ba61f3fd5b671b2200add,www.buzzillions.com,sp590uz,590.0,"153346\,olysp590",olysp590,olympussp590uzolysp590,55.0,262526.0,,,,,olympus
5f3ba61f3fd5b671b2200ae0,5f3ba61f3fd5b671b2200ae0,www.buzzillions.com,dmcgf2,2.0,,,panasoniclumixdmcgf2,,,,,,,panasonic
5f3ba61f3fd5b671b2200aea,5f3ba61f3fd5b671b2200aea,www.buzzillions.com,16,16.0,,,panasoniclumixdigitalcamera16camera16,4.0,8.0,,,,,panasonic
5f3ba61f3fd5b671b2200aeb,5f3ba61f3fd5b671b2200aeb,www.buzzillions.com,vg160,160.0,,,olympusvg160,,5.0,,,,CCD,olympus
5f3ba61f3fd5b671b2200b0e,5f3ba61f3fd5b671b2200b0e,www.buzzillions.com,dmcsz3,3.0,"318803 violet\,qz451314",qz451314,panasoniclumixdmcsz3qz451314,,10.0,,,,CCD,panasonic
5f3ba61f3fd5b671b2200b21,5f3ba61f3fd5b671b2200b21,www.buzzillions.com,finepix,,"250521\,074101012088",074101012088,fujifilmfinepixdigital074101012088,,30.0,,,,CCD,fujifilm
5f3ba61f3fd5b671b2200b24,5f3ba61f3fd5b671b2200b24,www.buzzillions.com,sl50,50.0,,,samsungsl50sl50sl50,4.0,5.0,,,,,samsung
5f3ba61f3fd5b671b2200b27,5f3ba61f3fd5b671b2200b27,www.buzzillions.com,d3200,3200.0,"280889\,018208254927",018208254927,nikond3200018208254927,,3.0,,,,CMOS,nikon
5f3ba61f3fd5b671b2200b34,5f3ba61f3fd5b671b2200b34,www.buzzillions.com,s700,700.0,,,nikoncoolpixs700s700s700,4.0,3.0,,,,,nikon
5f3ba61f3fd5b671b2200b35,5f3ba61f3fd5b671b2200b35,www.buzzillions.com,sx110,110.0,"""149430 silver""\,""147896""\,""canpssx110isblackxx""\,""3190b001bs""","""canpssx110isblackxx""\,""3190b001bs""",canonpowershotsx1103190b001bscanpssx110isxx,44.0,10.0,,,,,canon
5f3ba61e3fd5b671b2200803,5f3ba61e3fd5b671b2200803,www.buzzillions.com,cta01035s,01035,"171776\,cta01035s",cta01035s,polaroidtouchscreendigitalcta01035scta01035s,,,,,,,polaroid
5f3ba61e3fd5b671b2200837,5f3ba61e3fd5b671b2200837,www.buzzillions.com,p80,80,"166607 mint\,penp80",penp80,pentaxoptiop80penp80,,4.0,,,,,pentax
5f3ba61e3fd5b671b2200864,5f3ba61e3fd5b671b2200864,www.buzzillions.com,a2100,2100,"154832\,canpsa2100is",canpsa2100is,canonpowershota2100a2100a2100canpsa2100is,4.0,6.0,,,,,canon
5f3ba61e3fd5b671b2200869,5f3ba61e3fd5b671b2200869,www.buzzillions.com,es80,80,,,samsunges80,3.0,5.0,,,,CCD,samsung
5f3ba61e3fd5b671b2200880,5f3ba61e3fd5b671b2200880,www.buzzillions.com,16201ptx,16201,"166262\,16201ptx",16201ptx,pentaxkxdigital16201ptx16201ptx,,3.0,,,,,pentax
5f3ba61e3fd5b671b2200883,5f3ba61e3fd5b671b2200883,www.buzzillions.com,a3300is,3300,"""208319 red""\,""215222 red""\,""canpsa3300is""\,""013803134681""","""canpsa3300is""\,""013803134681""",canonpowershota3300is013803134681canpsa3300is,44.0,55.0,,,,,canon
5f3ba61e3fd5b671b220088b,5f3ba61e3fd5b671b220088b,www.buzzillions.com,pl210,210,"211840 blue\,ecpl210bpuus",ecpl210bpuus,samsungpl210ecpl210bpuus,5.0,10.0,,,,CCD,samsung
5f3ba61e3fd5b671b220088c,5f3ba61e3fd5b671b220088c,www.buzzillions.com,"dmcfp8k\,dmczx1efk",8,"""192847""\,""192062""\,""dmcfp3pr""\,""dmcfp3r""","""dmcfp3pr""\,""dmcfp3r""",panasoniclumixdmcfp8kdmcfp3prdmcfp3rdmcfp8kdmczx1efk,44.0,,,,,,panasonic
5f3ba61e3fd5b671b2200894,5f3ba61e3fd5b671b2200894,www.buzzillions.com,m853,853,"106534 silver\,1523372",1523372,kodakm8531523372,5.0,3.0,,,,,kodak
5f3ba61e3fd5b671b22008a5,5f3ba61e3fd5b671b22008a5,www.buzzillions.com,k500,500,,,pentaxk500,,,,,,,pentax
5f3ba61e3fd5b671b22008bf,5f3ba61e3fd5b671b22008bf,www.buzzillions.com,p100,100,,,nikoncoolpixp100p100p100,4.0,2626.0,,,,,nikon
5f3ba61e3fd5b671b22008c9,5f3ba61e3fd5b671b22008c9,www.buzzillions.com,dsct110,110,"77340\,fox2005819dd",fox2005819dd,sonycybershotdsct110fox2005819dd,,4.0,,,,,sony
5f3ba61e3fd5b671b22008cb,5f3ba61e3fd5b671b22008cb,www.buzzillions.com,"sx230\,sx230hs",230,"""215221 black""\,""208323 black""\,""canpssx230hs""\,""013803133929""","""canpssx230hs""\,""013803133929""",canonpowershotsx230013803133929canpssx230hssx230sx230hs,44.0,1414.0,,,,,canon
5f3ba61e3fd5b671b22008eb,5f3ba61e3fd5b671b22008eb,www.buzzillions.com,s52,52,"148890 red\,26106rb",26106rb,nikoncoolpixs5226106rb,,,,,,,nikon
5f3ba61e3fd5b671b2200907,5f3ba61e3fd5b671b2200907,www.buzzillions.com,"slice lcd\,slicelcd\,slice picture\,slicepicture",,,,kodakslicelcdlcdslicepicture,5.0,5.0,,,,,kodak
5f3ba61e3fd5b671b2200913,5f3ba61e3fd5b671b2200913,www.buzzillions.com,"sd980\,zoom",980,"180128\,3983b001",3983b001,canonsd9803983b001digitalsd980zoom,44.0,55.0,,,,,canon
5f3ba61e3fd5b671b220091a,5f3ba61e3fd5b671b220091a,www.buzzillions.com,s2950,2950,"215126\,16123567\,fps2950",16123567,fujifilmfinepixs295016123567,6.7,18.0,,,,,fujifilm
5f3ba61e3fd5b671b220091e,5f3ba61e3fd5b671b220091e,www.buzzillions.com,m200,200,"215130 purple\,m200\,m200purple",m200,kodakeasyshareminim200,54.0,3.0,,,,CCD,kodak
5f3ba61e3fd5b671b2200920,5f3ba61e3fd5b671b2200920,www.buzzillions.com,c195,195,,,kodakc195,,5.0,,,,,kodak
5f3ba61e3fd5b671b2200928,5f3ba61e3fd5b671b2200928,www.buzzillions.com,dslrslta33,33,,,sonyalphadslrslta33,,,,,,,sony
5f3ba61e3fd5b671b2200929,5f3ba61e3fd5b671b2200929,www.buzzillions.com,st700,700,,,samsungst700,,55.0,,,,CCD,samsung
5f3ba61e3fd5b671b220092c,5f3ba61e3fd5b671b220092c,www.buzzillions.com,sx130is,130,"200330 black\,canpssx130is",canpssx130is,canonpowershotsx130iscanpssx130issx130issx130is,44.0,12.0,,,,,canon
5f3ba61e3fd5b671b2200935,5f3ba61e3fd5b671b2200935,www.buzzillions.com,l18,18,"""106547 red""\,""106552 blue""\,""nknl18blue""\,""nknl18red""","""nknl18blue""\,""nknl18red""",nikonl18nknl18nknl18,4.0,33.0,,,,,nikon
5f3ba61e3fd5b671b220093a,5f3ba61e3fd5b671b220093a,www.buzzillions.com,a3300is,3300,"""215222 red""\,""208319 red""\,""canpsa3300is""\,""013803134681""","""canpsa3300is""\,""013803134681""",canonpowershota3300is013803134681canpsa3300is,44.0,55.0,,,,,canon
5f3ba61e3fd5b671b220093c,5f3ba61e3fd5b671b220093c,www.buzzillions.com,dmczs8,8,"214730\,pandmczs8black\,""dmczs8s""\,""dmczs8k""",pandmczs8black,panasoniclumixdmczs8pandmczs8,4.0,16.0,,,,CCD,panasonic
5f3ba61e3fd5b671b2200947,5f3ba61e3fd5b671b2200947,www.buzzillions.com,dv150f,150,"280894\,887276012537",887276012537,samsungdv150f887276012537,,,,,,,samsung
5f3ba61e3fd5b671b220094b,5f3ba61e3fd5b671b220094b,www.buzzillions.com,stylus790,790,"63107 blue\,olystylus790sw",olystylus790sw,olympusstylus790olystylus790swstylus790stylus790,5.0,3.0,,,,,olympus
5f3ba61e3fd5b671b2200951,5f3ba61e3fd5b671b2200951,www.buzzillions.com,s8100,8100,"200338 black\,nkns8100black",nkns8100black,nikoncoolpixs8100nkns8100s8100s8100,44.0,1010.0,,,,,nikon
5f3ba61f3fd5b671b2200955,5f3ba61f3fd5b671b2200955,www.buzzillions.com,hz50w,50,,,samsunghz50w,,26.0,,,,,samsung
5f3ba61f3fd5b671b220097f,5f3ba61f3fd5b671b220097f,www.buzzillions.com,stylus7040,7040,,,olympusstylus7040stylus7040stylus7040,5.0,7.0,,,,,olympus
5f3ba61f3fd5b671b2200982,5f3ba61f3fd5b671b2200982,www.buzzillions.com,exfh20,20,"160949 black\,exfh20",exfh20,casioexfh20,,2020.0,,,,,casio
5f3ba61f3fd5b671b220098e,5f3ba61f3fd5b671b220098e,www.buzzillions.com,t100,100,"183358 silver\,olympust100\,227470",olympust100,olympust100olympust100t100t100,4.0,3.0,,,,,olympus
5f3ba61f3fd5b671b22009a0,5f3ba61f3fd5b671b22009a0,www.buzzillions.com,s9100,9100,,,nikoncoolpixs9100,4.0,1818.0,,,,,nikon
5f3ba61f3fd5b671b22009b2,5f3ba61f3fd5b671b22009b2,www.buzzillions.com,story3,3,ds32000,,digitalbluetoystory3story3,,,,,,,digital
5f3ba61f3fd5b671b22009c6,5f3ba61f3fd5b671b22009c6,www.buzzillions.com,sd970,970,"154836\,canpssd970is",canpssd970is,canonpowershotsd970canpssd970is,44.0,55.0,,,,,canon
5f3ba61f3fd5b671b22009cb,5f3ba61f3fd5b671b22009cb,www.buzzillions.com,nex3,3,,,sonyalphanex3,,3.0,,,,CMOS,sony
5f3ba61f3fd5b671b22009d1,5f3ba61f3fd5b671b22009d1,www.buzzillions.com,"z70\,a12",70,"180100 red\,16010734",16010734,fujifilmfinepixz7016010734z70a12,66.3,5.0,,,,,fujifilm
5f3ba61f3fd5b671b22009d9,5f3ba61f3fd5b671b22009d9,www.buzzillions.com,t324n,324,"214700 strawberry\,681066355053",681066355053,vivitarvivicamt324n681066355053t324nt324n,8.0,3.0,,,,,vivitar
5f3ba61f3fd5b671b2200a04,5f3ba61f3fd5b671b2200a04,www.buzzillions.com,"sd1300is\,sd1300",1300,"""212917 blue""\,""202242 silver""\,""175000 blue""\,""013803119534""\,""canpssd1300is""","""013803119534""\,""canpssd1300is""",canonpowershotsd1300is013803119534canpssd1300issd1300issd1300,44.0,44.0,,,,,canon
5f3ba61f3fd5b671b2200a05,5f3ba61f3fd5b671b2200a05,www.buzzillions.com,hz10w,10,,,samsunghz10w,11.4,10.0,,,,,samsung
5f3ba61f3fd5b671b2200a0c,5f3ba61f3fd5b671b2200a0c,www.buzzillions.com,t99,99,,,sonycybershotdigitalcamerat99,,4.0,,,,,sony
5f3ba61f3fd5b671b2200a14,5f3ba61f3fd5b671b2200a14,www.buzzillions.com,dmcgf2,2,,,panasoniclumixdmcgf2,,,,,,,panasonic
5f3ba61f3fd5b671b2200a20,5f3ba61f3fd5b671b2200a20,www.buzzillions.com,"z70\,a12",70,"180100 red\,16010734",16010734,fujifilmfinepixz7016010734z70a12,66.3,5.0,,,,,fujifilm
5f3ba61f3fd5b671b2200a29,5f3ba61f3fd5b671b2200a29,www.buzzillions.com,dslra560,560,,,sonyalphadslra560,,,,,,CMOS,sony
5f3ba61f3fd5b671b2200a30,5f3ba61f3fd5b671b2200a30,www.buzzillions.com,s3300,3300,"""182155""\,""211170""\,""211178""\,""211179""\,""211180""\,""211186""\,""211187""\,""211188""\,""211189""\,""211191""\,""211192""\,""211193""\,""211194""\,""211195""\,""238935""\,""238936""\,""238951""\,""250793""\,""018208263158""\,""22031""\,""23241""\,""23251""\,""23311""\,""23312""\,""23461""\,""23581""\,""24311""\,""24301""\,""26211""\,""26681""\,""26770""\,""26851""\,""26201""\,""26301""\,""26311""\,""26691""\,""22021""\,""26601""\,""26611""\,""98201""\,""cps3300slvtru""","""018208263158""\,""22031""\,""23241""\,""23251""\,""23311""\,""23312""\,""23461""\,""23581""\,""24311""\,""24301""\,""26211""\,""26681""\,""26770""\,""26851""\,""26201""\,""26301""\,""26311""\,""26691""",nikoncoolpixs33000182082631582203123241232512331123312234612358124301243112620126211263012631126681266912677026851,4.0,181866.0,,,,"[""CCD""\,""CMOS""]",nikon
5f3ba61f3fd5b671b2200a36,5f3ba61f3fd5b671b2200a36,www.buzzillions.com,mini8,8,"304531 pink\,1627341503pb",1627341503pb,fujifilminstaxmini81627341503pbmini8,,,,,,,fujifilm
5f3ba61f3fd5b671b2200a42,5f3ba61f3fd5b671b2200a42,www.buzzillions.com,70d,70,,,canoneos70d,,,,,,,canon
5f3ba61f3fd5b671b2200a52,5f3ba61f3fd5b671b2200a52,www.buzzillions.com,fe4020,4020,"183360 gray\,olympusfe4020",olympusfe4020,olympusfe4020fe4020olympusfe4020,4.0,4.0,,,,,olympus
5f3ba61f3fd5b671b2200a5d,5f3ba61f3fd5b671b2200a5d,www.buzzillions.com,16,16,,,panasoniclumixdigitalcamera16camera16,4.0,8.0,,,,,panasonic
5f3ba61f3fd5b671b2200a6e,5f3ba61f3fd5b671b2200a6e,www.buzzillions.com,t99,99,,,sonycybershotdigitalcamerat99,,4.0,,,,,sony
5f3ba61f3fd5b671b2200a76,5f3ba61f3fd5b671b2200a76,www.buzzillions.com,elph110,110,"""250529""\,""240328 black""\,""013803145649""\,""canps110hs""","""013803145649""\,""canps110hs""",canonpowershotelph110013803145649canps110hselph110,44.0,5.0,,,,CMOS,canon
5f3ba61f3fd5b671b2200a8e,5f3ba61f3fd5b671b2200a8e,www.buzzillions.com,a3300,3300,,,canonpowershota3300a3300a3300,44.0,55.0,,,,CCD,canon
5f3ba61f3fd5b671b2200a90,5f3ba61f3fd5b671b2200a90,www.buzzillions.com,a590is,590,"73405\,canpsa590is\,2462b001",canpsa590is,canonpowershota590iscanpsa590is,44.0,4.0,,,,,canon
